id, orderId, tokenId, type, endsAt, cancelled, category, highestBidder, highestBid,  claimed, totalBids, totalBidsVolume, platformFees, gbmFees, royaltyFees, sellerProceeds
11118,6010,1000000008,erc1155,1677420187,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.2625,true,3,0.6325,0.007875,0.002625,0.0,0.2335 
8180,3072,352,erc1155,1677420233,false,8,0x482d63381ded49c5374c346f38fcb9cd27b5d2ba,2.0,true,1,2.0,0.06,0.02,0.0,1.92 
10953,5845,1000000008,erc1155,1677420267,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.378,true,7,1.58500000000000002,0.01134,0.00378,0.0,0.33491997388345 
5786,678,350,erc1155,1677420272,false,8,0x8cbf96319b3c56d50a7c82efb6d3c46bd6f889ba,0.75,true,1,0.75,0.0225,0.0075,0.0,0.72 
11110,6002,1000000008,erc1155,1677420281,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.378,true,4,1.108,0.01134,0.00378,0.0,0.3359344 
11065,5957,1000000008,erc1155,1677420287,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.24255000000000002,true,4,0.79455000000000002,0.0072765,0.0024255,0.0,0.21564300000000002 
11067,5959,1000000008,erc1155,1677420301,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.275625,true,4,0.888125,0.00826875,0.00275625,0.0,0.2457875 
10733,5625,1000000008,erc1155,1677420317,false,11,0x211ee215fd860da243d6534f488a46c55db89381,0.5,true,1,0.5,0.015,0.005,0.0,0.48 
10356,5248,357,erc1155,1677420339,false,8,0xa825d4bbb5ff85b11ac64a526b04e4725015a33b,15.225000000000001,true,4,52.625000000000001,0.45675000000000003,0.15225000000000001,0.0,13.80090945580000096 
11170,6062,1000000008,erc1155,1677420359,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.273,true,3,0.643,0.00819,0.00273,0.0,0.24358 
7241,2133,351,erc1155,1677420452,false,8,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,2.5,true,1,2.5,0.075,0.025,0.0,2.4 
10105,4997,355,erc1155,1677420480,false,8,0xf48b4c067b4816dbc0a65333e9e81ca6d8a17002,20.0,true,3,37.5,0.6,0.2,0.0,18.640888889 
7781,2673,352,erc1155,1677420508,false,8,0xd281f988242c900d67ff2aafabe683b8004ee778,1.0,true,2,1.5,0.03,0.01,0.0,0.935 
8230,3122,352,erc1155,1677420515,false,8,0x8cbf96319b3c56d50a7c82efb6d3c46bd6f889ba,0.5,true,1,0.5,0.015,0.005,0.0,0.48 
11172,6064,1000000008,erc1155,1677420549,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.21000000000000002,true,3,0.56000000000000002,0.0063,0.0021,0.0,0.19041777778000002 
6177,1069,350,erc1155,1677420558,false,8,0x8cbf96319b3c56d50a7c82efb6d3c46bd6f889ba,1.0,true,1,1.0,0.03,0.01,0.0,0.96 
10699,5591,1000000008,erc1155,1677420565,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.275625,true,6,1.163625,0.00826875,0.00275625,0.0,0.24614699859 
7683,2575,352,erc1155,1677420588,false,8,0xb6e6172a1caf201c1fde4f111b67a4b857def0ba,0.5,true,1,0.5,0.015,0.005,0.0,0.48 
8522,3414,353,erc1155,1677420594,false,8,0x072b96cf92aa03f453ccfb114a166d11f88a3414,14.700000000000001,true,3,38.700000000000001,0.44100000000000003,0.14700000000000001,0.0,13.31006666760000096 
5976,868,350,erc1155,1677420601,false,8,0x72db34299d4bb489993a49822708ce692cca3eb2,0.15,true,5,0.642,0.0045,0.0015,0.0,0.136125170284 
6369,1261,350,erc1155,1677420641,false,8,0xb53cf0a586973ab15c0a045990d06b4fa083dd5a,0.16,true,5,0.65800000000000002,0.0048,0.0016,0.0,0.144885433551 
8342,3234,352,erc1155,1677420647,false,8,0x6794bda8e07faa690d6924b259992ed354aec9bb,1.0,true,1,1.0,0.03,0.01,0.0,0.96 
7209,2101,351,erc1155,1677420662,false,8,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,2.5,true,1,2.5,0.075,0.025,0.0,2.4 
10926,5818,1000000008,erc1155,1677420669,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.275625,true,8,1.45712500000000003,0.00826875,0.00275625,0.0,0.2463762754007 
8119,3011,352,erc1155,1677420679,false,8,0xb53cf0a586973ab15c0a045990d06b4fa083dd5a,0.2625,true,2,0.5125,0.007875,0.002625,0.0,0.2395 
8204,3096,352,erc1155,1677420726,false,8,0xb6e6172a1caf201c1fde4f111b67a4b857def0ba,0.5,true,1,0.5,0.015,0.005,0.0,0.48 
7032,1924,351,erc1155,1677420737,false,8,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,2.5,true,1,2.5,0.075,0.025,0.0,2.4 
10702,5594,1000000008,erc1155,1677420754,false,11,0xac4734d5cd80c12f3c90edc9dc5589c11ee17896,0.25,true,2,0.35,0.0075,0.0025,0.0,0.235 
7335,2227,351,erc1155,1677420755,false,8,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,2.5,true,1,2.5,0.075,0.025,0.0,2.4 
10618,5510,369,erc1155,1677420797,false,8,0x019ed608dd806b80193942f2a960e7ac8abb2ee3,5000.0,true,5,13700.000000000000000001,150.0,50.0,0.0,4536.97481527 
6893,1785,350,erc1155,1677420927,false,8,0x38798bfb6016beeeae2b12ed1f7ba2c9bb49334f,1.0,true,1,1.0,0.03,0.01,0.0,0.96 
8185,3077,352,erc1155,1677420949,false,8,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.525,true,2,1.025,0.01575,0.00525,0.0,0.479 
5728,620,350,erc1155,1677420973,false,8,0xb6237b2b69f81b4fc8b8d2176743adcce40a6f7d,1.0,false,1,1.0,0.03,0.01,0.0,0.96 
6284,1176,350,erc1155,1677420983,false,8,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.525,true,2,1.025,0.01575,0.00525,0.0,0.479 
9945,4837,356,erc1155,1677421031,false,8,0x5cc81f1afa43f8f3c65fc9ce96d5a0568f4e285f,1.26,true,4,3.96,0.0378,0.0126,0.0,1.1201133334 
11212,6104,1000000008,erc1155,1677421061,false,11,0x72db34299d4bb489993a49822708ce692cca3eb2,0.211,true,3,0.561,0.00633,0.00211,0.0,0.19137777778 
10474,5366,362,erc1155,1677421092,false,8,0x4177a5c0e2369f6830a4c3825afc8fb3dd47790d,280.0,true,4,724.0,8.4,2.8,0.0,257.0296375912 
8455,3347,352,erc1155,1677421098,false,8,0x019ed608dd806b80193942f2a960e7ac8abb2ee3,1.0,true,1,1.0,0.03,0.01,0.0,0.96 
11171,6063,1000000008,erc1155,1677421217,false,11,0x72db34299d4bb489993a49822708ce692cca3eb2,0.17955000000000002,true,5,0.76805000000000002,0.0053865,0.0017955,0.0,0.16195961041190002 
10298,5190,357,erc1155,1677421313,false,8,0x85c50c0780b0b39f976d3ee31582cacc27b2b4bb,13.65,true,3,37.65,0.4095,0.1365,0.0,12.4078878793 
8423,3315,352,erc1155,1677421317,false,8,0x579361d2636152df34db1d6dfd343f5037ddc71d,3.0,true,1,3.0,0.09,0.03,0.0,2.88 
10063,4955,355,erc1155,1677421328,false,8,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,11.0,true,1,11.0,0.33,0.11,0.0,10.56 
11068,5960,1000000008,erc1155,1677421369,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.24425887500000001,true,6,1.20943637500000002,0.00732776625,0.00244258875,0.0,0.21611936252740001 
7487,2379,351,erc1155,1677421373,false,8,0xd7fd128a2fd1382fb286cb82b756f7b0e983b5a1,2.65,true,2,5.15,0.0795,0.0265,0.0,2.419 
10773,5665,1000000008,erc1155,1677421379,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.24255000000000002,true,4,0.79355000000000002,0.0072765,0.0024255,0.0,0.21569300000000002 
7479,2371,351,erc1155,1677421411,false,8,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,2.5,true,1,2.5,0.075,0.025,0.0,2.4 
11087,5979,1000000008,erc1155,1677421427,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.24310125000000005,true,7,1.39562625000000014,0.0072930375,0.0024310125,0.0,0.21556826530800005 
11173,6065,1000000008,erc1155,1677421437,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.3,true,5,1.08050000000000005,0.009,0.003,0.0,0.27466527778 
11175,6067,1000000008,erc1155,1677421445,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.3,true,5,1.08050000000000005,0.009,0.003,0.0,0.27466527778 
7258,2150,351,erc1155,1677421446,false,8,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,2.5,true,1,2.5,0.075,0.025,0.0,2.4 
7906,2798,352,erc1155,1677421487,false,8,0xb6e6172a1caf201c1fde4f111b67a4b857def0ba,0.5,true,1,0.5,0.015,0.005,0.0,0.48 
10767,5659,1000000008,erc1155,1677421499,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.275625,true,5,1.108125,0.00826875,0.00275625,0.0,0.245015530325 
11187,6079,1000000008,erc1155,1677421507,false,11,0x72db34299d4bb489993a49822708ce692cca3eb2,0.315,true,4,0.985,0.00945,0.00315,0.0,0.28092538462 
7237,2129,351,erc1155,1677421514,false,8,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,2.5,true,1,2.5,0.075,0.025,0.0,2.4 
11190,6082,1000000008,erc1155,1677421523,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.3,true,4,0.86000000000000002,0.009,0.003,0.0,0.27576777778 
11072,5964,1000000008,erc1155,1677421531,false,11,0x72db34299d4bb489993a49822708ce692cca3eb2,0.21000000000000002,true,10,1.4941200000000001,0.0063,0.0021,0.0,0.18832240749660002 
5840,732,350,erc1155,1677421533,false,8,0xfa3ce52c15f19f363833b2983340325000a4636c,2.0,false,1,2.0,0.06,0.02,0.0,1.92 
8491,3383,353,erc1155,1677421537,false,8,0xde9d31ab8f46030a11195c4373ab43014908c9e6,18.0,true,3,42.0,0.54,0.18,0.0,16.5838878793 
11194,6086,1000000008,erc1155,1677421539,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.3,true,4,0.86000000000000002,0.009,0.003,0.0,0.27576777778 
11105,5997,1000000008,erc1155,1677421575,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.315,true,5,1.2275,0.00945,0.00315,0.0,0.2807689286 
11111,6003,1000000008,erc1155,1677421591,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.23262750000000001,true,5,0.87517750000000001,0.006978825,0.002326275,0.0,0.21060971334740001 
7366,2258,351,erc1155,1677421594,false,8,0x8cbf96319b3c56d50a7c82efb6d3c46bd6f889ba,2.5,true,1,2.5,0.075,0.025,0.0,2.4 
10282,5174,357,erc1155,1677421599,false,8,0x860d1dc7fa8493025b5132ea0b5bb17e2500db7d,13.65,true,2,26.65,0.4095,0.1365,0.0,12.454 
11100,5992,1000000008,erc1155,1677421623,false,11,0x72db34299d4bb489993a49822708ce692cca3eb2,0.19448100000000007,true,7,1.15160100000000015,0.00583443,0.00194481,0.0,0.17496362669160007 
8224,3116,352,erc1155,1677421627,false,8,0xb6e6172a1caf201c1fde4f111b67a4b857def0ba,0.5,true,1,0.5,0.015,0.005,0.0,0.48 
8024,2916,352,erc1155,1677421635,false,8,0x8cbf96319b3c56d50a7c82efb6d3c46bd6f889ba,0.75,true,1,0.75,0.0225,0.0075,0.0,0.72 
10968,5860,1000000008,erc1155,1677421759,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.3,true,7,1.4935,0.009,0.003,0.0,0.2689426769288 
8443,3335,352,erc1155,1677421764,false,8,0xfa3ce52c15f19f363833b2983340325000a4636c,2.0,false,2,3.0,0.06,0.02,0.0,1.87 
6825,1717,350,erc1155,1677421765,false,8,0x38798bfb6016beeeae2b12ed1f7ba2c9bb49334f,1.0,true,1,1.0,0.03,0.01,0.0,0.96 
7606,2498,351,erc1155,1677421769,false,8,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,2.5,true,1,2.5,0.075,0.025,0.0,2.4 
11174,6066,1000000008,erc1155,1677421793,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.24310125000000005,true,6,1.25512625000000014,0.0072930375,0.0024310125,0.0,0.21888485278000005 
6445,1337,350,erc1155,1677421794,false,8,0x8cbf96319b3c56d50a7c82efb6d3c46bd6f889ba,0.23,true,2,0.34,0.0069,0.0023,0.0,0.2153 
11206,6098,1000000008,erc1155,1677421811,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.25,true,4,0.811,0.0075,0.0025,0.0,0.2277128411274 
10294,5186,357,erc1155,1677421855,false,8,0x89d97b2d6a8bdb043c46483ae3ddc01dc032303d,13.65,true,3,37.65,0.4095,0.1365,0.0,12.4078878793 
8521,3413,353,erc1155,1677421869,false,8,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,13.0,true,1,13.0,0.39,0.13,0.0,12.48 
11202,6094,1000000008,erc1155,1677421871,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.25,true,5,0.9475,0.0075,0.0025,0.0,0.228331487191 
6038,930,350,erc1155,1677421883,false,8,0xa825d4bbb5ff85b11ac64a526b04e4725015a33b,11.0,true,1,11.0,0.33,0.11,0.0,10.56 
11186,6078,1000000008,erc1155,1677421897,false,11,0x579361d2636152df34db1d6dfd343f5037ddc71d,0.25,true,5,1.03050000000000005,0.0075,0.0025,0.0,0.22666527778 
6178,1070,350,erc1155,1677421903,false,8,0xbdc7a955505e20410061744f556f6dec761bfb8f,2.0,true,1,2.0,0.06,0.02,0.0,1.92 
11210,6102,1000000008,erc1155,1677421911,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.25,true,4,0.811,0.0075,0.0025,0.0,0.2277128411274 
11214,6106,1000000008,erc1155,1677421931,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.25,true,5,1.051,0.0075,0.0025,0.0,0.226042111128 
11196,6088,1000000008,erc1155,1677421985,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.2625,true,5,1.07250000000000002,0.007875,0.002625,0.0,0.236855476205 
11195,6087,1000000008,erc1155,1677421995,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.2625,true,5,1.07250000000000002,0.007875,0.002625,0.0,0.236855476205 
7440,2332,351,erc1155,1677422004,false,8,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,2.5,true,1,2.5,0.075,0.025,0.0,2.4 
11218,6110,1000000008,erc1155,1677422013,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.24255000000000002,true,5,1.04355000000000002,0.0072765,0.0024255,0.0,0.21889011112800002 
6168,1060,350,erc1155,1677422024,false,8,0x8cbf96319b3c56d50a7c82efb6d3c46bd6f889ba,0.23,true,2,0.331,0.0069,0.0023,0.0,0.21575 
6253,1145,350,erc1155,1677422025,false,8,0x72db34299d4bb489993a49822708ce692cca3eb2,0.1995,true,9,1.27550000000000003,0.005985,0.001995,0.0,0.17912667035575 
6487,1379,350,erc1155,1677422071,false,8,0xbdc7a955505e20410061744f556f6dec761bfb8f,2.0,true,1,2.0,0.06,0.02,0.0,1.92 
11081,5973,1000000008,erc1155,1677422093,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.25,true,7,1.08850000000000002,0.0075,0.0025,0.0,0.22686133599 
10849,5741,1000000008,erc1155,1677422097,false,11,0x8cbf96319b3c56d50a7c82efb6d3c46bd6f889ba,0.25,true,13,2.28536993750000011,0.0075,0.0025,0.0,0.2232646521133 
10944,5836,1000000008,erc1155,1677422119,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.2625,true,8,1.55945000000000004,0.007875,0.002625,0.0,0.2339782109115 
11211,6103,1000000008,erc1155,1677422131,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.25515,true,6,1.29915,0.0076545,0.0025515,0.0,0.2297487046569 
7538,2430,351,erc1155,1677422145,false,8,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,2.5,true,1,2.5,0.075,0.025,0.0,2.4 
10752,5644,1000000008,erc1155,1677422207,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.336,true,4,1.006,0.01008,0.00336,0.0,0.299976266688 
9893,4785,356,erc1155,1677422239,false,8,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,1.3125,true,3,3.6625,0.039375,0.013125,0.0,1.193640151625 
8272,3164,352,erc1155,1677422249,false,8,0xb6e6172a1caf201c1fde4f111b67a4b857def0ba,0.5,true,1,0.5,0.015,0.005,0.0,0.48 
9879,4771,356,erc1155,1677422251,false,8,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,1.3125,true,3,3.6625,0.039375,0.013125,0.0,1.193640151625 
6926,1818,350,erc1155,1677422279,false,8,0x38798bfb6016beeeae2b12ed1f7ba2c9bb49334f,1.0,true,1,1.0,0.03,0.01,0.0,0.96 
9918,4810,356,erc1155,1677422290,false,8,0x72db34299d4bb489993a49822708ce692cca3eb2,1.1,true,1,1.1,0.033,0.011,0.0,1.056 
10343,5235,357,erc1155,1677422296,false,8,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,16.275000000000002,true,3,42.775000000000002,0.48825000000000006,0.16275000000000002,0.0,14.73304697120000192 
11169,6061,1000000008,erc1155,1677422337,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.315,true,7,1.444,0.00945,0.00315,0.0,0.281832545145 
11176,6068,1000000008,erc1155,1677422337,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.2625,true,6,1.1835,0.007875,0.002625,0.0,0.2358904858524 
10683,5575,1000000008,erc1155,1677422342,false,11,0x8cbf96319b3c56d50a7c82efb6d3c46bd6f889ba,0.23,true,2,0.43,0.0069,0.0023,0.0,0.2108 
9978,4870,356,erc1155,1677422344,false,8,0x180f207f8747a966ec94277a69610162d7fa3ff1,3.4,true,1,3.4,0.102,0.034,0.0,3.264 
11085,5977,1000000008,erc1155,1677422347,false,11,0x72db34299d4bb489993a49822708ce692cca3eb2,0.23152500000000004,true,7,1.28952500000000009,0.00694575,0.00231525,0.0,0.20807283599000004 
8319,3211,352,erc1155,1677422387,false,8,0xb6e6172a1caf201c1fde4f111b67a4b857def0ba,0.5,true,1,0.5,0.015,0.005,0.0,0.48 
11188,6080,1000000008,erc1155,1677422397,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.2625,true,5,0.99,0.007875,0.002625,0.0,0.236399248235 
11191,6083,1000000008,erc1155,1677422409,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.2625,true,5,0.99,0.007875,0.002625,0.0,0.236399248235 
7271,2163,351,erc1155,1677422432,false,8,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,2.5,true,1,2.5,0.075,0.025,0.0,2.4 
11092,5984,1000000008,erc1155,1677422483,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.2625,true,9,1.59562000000000008,0.007875,0.002625,0.0,0.2352574884866 
9924,4816,356,erc1155,1677422530,false,8,0x72db34299d4bb489993a49822708ce692cca3eb2,1.1,true,1,1.1,0.033,0.011,0.0,1.056 
11166,6058,1000000008,erc1155,1677422549,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.2625,true,6,1.09537500000000002,0.007875,0.002625,0.0,0.2351951699 
10736,5628,1000000008,erc1155,1677422571,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.315,true,3,0.715,0.00945,0.00315,0.0,0.2824 
7633,2525,351,erc1155,1677422596,false,8,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,2.5,true,1,2.5,0.075,0.025,0.0,2.4 
8117,3009,352,erc1155,1677422641,false,8,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,2.0,false,1,2.0,0.06,0.02,0.0,1.92 
11077,5969,1000000008,erc1155,1677422663,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.275625,true,6,1.420675,0.00826875,0.00275625,0.0,0.2488969208724 
11183,6075,1000000008,erc1155,1677422673,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.315,true,6,1.39550000000000005,0.00945,0.00315,0.0,0.28315554991 
7008,1900,351,erc1155,1677422677,false,8,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,2.5,true,1,2.5,0.075,0.025,0.0,2.4 
11189,6081,1000000008,erc1155,1677422681,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.315,true,6,1.39550000000000005,0.00945,0.00315,0.0,0.28315554991 
6871,1763,350,erc1155,1677422683,false,8,0x38798bfb6016beeeae2b12ed1f7ba2c9bb49334f,1.0,true,1,1.0,0.03,0.01,0.0,0.96 
7202,2094,351,erc1155,1677422688,false,8,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,2.5,true,1,2.5,0.075,0.025,0.0,2.4 
11179,6071,1000000008,erc1155,1677422689,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.2552563125000001,true,6,1.36038256250000024,0.007657689375,0.002552563125,0.0,0.2305204287500001 
11181,6073,1000000008,erc1155,1677422701,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.23152500000000004,true,4,0.86202500000000009,0.00694575,0.00231525,0.0,0.21011150000000004 
6161,1053,350,erc1155,1677422713,false,8,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.3,true,11,1.92637500000000003,0.009,0.003,0.0,0.269808663392 
11193,6085,1000000008,erc1155,1677422739,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.252,true,6,1.27250000000000005,0.00756,0.00252,0.0,0.226948651948 
10157,5049,355,erc1155,1677422750,false,8,0x4edb4161d16c89b71aec027930a943c3d4cf0777,14.0,true,2,21.0,0.42,0.14,0.0,13.09 
6531,1423,350,erc1155,1677422753,false,8,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.29400000000000004,true,10,1.88400000000000006,0.00882,0.00294,0.0,0.26337785437325004 
6793,1685,350,erc1155,1677422753,false,8,0x38798bfb6016beeeae2b12ed1f7ba2c9bb49334f,1.0,true,1,1.0,0.03,0.01,0.0,0.96 
11076,5968,1000000008,erc1155,1677422775,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.24310125000000005,true,9,1.53362625000000014,0.0072930375,0.0024310125,0.0,0.21797841099000005 
9811,4703,356,erc1155,1677422819,false,8,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,1.1550000000000002,true,2,2.2550000000000002,0.034650000000000006,0.011550000000000002,0.0,1.053800000000000192 
7459,2351,351,erc1155,1677422847,false,8,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,2.4,true,1,2.4,0.072,0.024,0.0,2.304 
10472,5364,362,erc1155,1677422864,false,8,0x4177a5c0e2369f6830a4c3825afc8fb3dd47790d,400.0,true,5,954.000000000000000001,12.0,4.0,0.0,370.906670768 
6725,1617,350,erc1155,1677422901,false,8,0x38798bfb6016beeeae2b12ed1f7ba2c9bb49334f,1.0,true,1,1.0,0.03,0.01,0.0,0.96 
10617,5509,369,erc1155,1677422909,false,8,0xa7f7c5eb8cba24545f2e0a16a8111fb8cf9f0034,4200.0,true,4,10387.000000000000000001,126.0,42.0,0.0,3775.74379471 
8561,3453,353,erc1155,1677422933,false,8,0x180f207f8747a966ec94277a69610162d7fa3ff1,14.1,true,3,38.1,0.423,0.141,0.0,12.8398878793 
9808,4700,356,erc1155,1677422951,false,8,0x72db34299d4bb489993a49822708ce692cca3eb2,1.1,true,2,1.4,0.033,0.011,0.0,1.041 
5872,764,350,erc1155,1677422994,false,8,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,1.0,true,1,1.0,0.03,0.01,0.0,0.96 
8426,3318,352,erc1155,1677423019,false,8,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.5,true,1,0.5,0.015,0.005,0.0,0.48 
6853,1745,350,erc1155,1677423049,false,8,0x38798bfb6016beeeae2b12ed1f7ba2c9bb49334f,1.0,true,1,1.0,0.03,0.01,0.0,0.96 
7717,2609,352,erc1155,1677423049,false,8,0x180f207f8747a966ec94277a69610162d7fa3ff1,1.0,true,1,1.0,0.03,0.01,0.0,0.96 
11204,6096,1000000008,erc1155,1677423159,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.315,true,6,1.39550000000000005,0.00945,0.00315,0.0,0.28315554991 
10626,5518,1000000008,erc1155,1677423169,false,11,0x72a0719bf1151ee9a96a9401866c39c623afc5b8,1.05,false,2,2.05,0.0315,0.0105,0.0,0.958 
6090,982,350,erc1155,1677423225,false,8,0x8cbf96319b3c56d50a7c82efb6d3c46bd6f889ba,0.28,true,7,1.31155,0.0084,0.0028,0.0,0.2497334535844 
11096,5988,1000000008,erc1155,1677423325,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.315,true,7,1.72443637500000002,0.00945,0.00315,0.0,0.2837723688424 
10725,5617,1000000008,erc1155,1677423387,false,11,0x7af4922fc22037d573e889201be7c38e42f22220,0.35,true,7,1.69755,0.0105,0.0035,0.0,0.3114008148574 
7934,2826,352,erc1155,1677423430,false,8,0xb6e6172a1caf201c1fde4f111b67a4b857def0ba,0.5,true,1,0.5,0.015,0.005,0.0,0.48 
8458,3350,352,erc1155,1677423453,false,8,0x999166b837ebf770ce91bf365618c5b215c5140e,0.5,true,1,0.5,0.015,0.005,0.0,0.48 
6990,1882,351,erc1155,1677423464,false,8,0xde9d31ab8f46030a11195c4373ab43014908c9e6,3.1,true,2,5.5,0.093,0.031,0.0,2.856 
8623,3515,353,erc1155,1677423473,false,8,0xde9d31ab8f46030a11195c4373ab43014908c9e6,15.0,true,3,38.0,0.45,0.15,0.0,13.6811666671 
7647,2539,351,erc1155,1677423477,false,8,0xde9d31ab8f46030a11195c4373ab43014908c9e6,3.1,true,2,5.5,0.093,0.031,0.0,2.856 
10328,5220,357,erc1155,1677423479,false,8,0x3841aa153a060f863dacdf02c061b98767a30d49,15.75,true,4,53.3,0.4725,0.1575,0.0,14.260672079 
10062,4954,355,erc1155,1677423487,false,8,0xe3d2283e983d9ec973d1e773358981a7e9c62409,9.73,true,4,28.0800000000000005,0.2919,0.0973,0.0,8.837116666899999998 
10957,5849,1000000008,erc1155,1677423487,false,11,0xcd3014700f40d44f36c520b3bc887b7a603673dd,0.33075000000000004,true,8,1.91930000000000006,0.0099225,0.0033075,0.0,0.29544502504500004 
6357,1249,350,erc1155,1677423491,false,8,0x9098b23ed9cc4ca858b642af81442e9e591ff073,0.28350000000000003,true,11,1.85757000000000004,0.008505,0.002835,0.0,0.25271815328555003 
11082,5974,1000000008,erc1155,1677423529,false,11,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,0.24310125000000005,true,9,1.65862625000000014,0.0072930375,0.0024310125,0.0,0.21782103003500005 
8217,3109,352,erc1155,1677423539,false,8,0xb6e6172a1caf201c1fde4f111b67a4b857def0ba,0.5,true,1,0.5,0.015,0.005,0.0,0.48 
10396,5288,357,erc1155,1677423545,false,8,0x3841aa153a060f863dacdf02c061b98767a30d49,15.75,true,3,41.75,0.4725,0.1575,0.0,14.2723181825 
